protein_a,protein_b,string_id_a,string_id_b,combined_score,nscore,fscore,pscore,ascore,escore,dscore,tscore
CHEK1,POLB,9606.ENSP00000391090,9606.ENSP00000265421,0.409,0.0,0.0,0.0,0.069,0.0,0.0,0.391
CCNA2,POLB,9606.ENSP00000481380,9606.ENSP00000265421,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.409
EIF4G1,FKBP1A,9606.ENSP00000416255,9606.ENSP00000383003,0.409,0.0,0.0,0.0,0.085,0.0,0.0,0.38
GCG,NR3C2,9606.ENSP00000387662,9606.ENSP00000350815,0.409,0.0,0.0,0.0,0.056,0.052,0.0,0.392
ESR1,FOSL1,9606.ENSP00000405330,9606.ENSP00000310170,0.409,0.0,0.0,0.0,0.0,0.066,0.0,0.393
DMP1,TNFRSF11B,9606.ENSP00000340935,9606.ENSP00000297350,0.409,0.0,0.0,0.0,0.055,0.0,0.0,0.4
FASLG,RELA,9606.ENSP00000356694,9606.ENSP00000384273,0.409,0.0,0.0,0.0,0.0,0.091,0.0,0.377
ATF6,TLR4,9606.ENSP00000356919,9606.ENSP00000363089,0.409,0.0,0.0,0.0,0.054,0.0,0.0,0.401
AGT,PTEN,9606.ENSP00000355627,9606.ENSP00000361021,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.409
ERBB3,SOX2,9606.ENSP00000267101,9606.ENSP00000323588,0.409,0.0,0.0,0.0,0.075,0.062,0.0,0.374
CCL22,NFKB1,9606.ENSP00000219235,9606.ENSP00000226574,0.409,0.0,0.0,0.0,0.091,0.0,0.0,0.377
GUSB,MYC,9606.ENSP00000302728,9606.ENSP00000478887,0.409,0.0,0.0,0.0,0.059,0.0,0.0,0.398
DUOX2,PIK3CA,9606.ENSP00000373691,9606.ENSP00000263967,0.409,0.0,0.0,0.0,0.055,0.0,0.0,0.401
ACTC1,KCNJ2,9606.ENSP00000290378,9606.ENSP00000243457,0.409,0.0,0.0,0.0,0.067,0.0,0.0,0.393
EIF4E,YWHAZ,9606.ENSP00000425561,9606.ENSP00000379287,0.409,0.0,0.0,0.0,0.309,0.0,0.0,0.18
TNFRSF9,VCAM1,9606.ENSP00000478699,9606.ENSP00000294728,0.409,0.0,0.0,0.0,0.195,0.0,0.0,0.296
CEBPB,NRF1,9606.ENSP00000305422,9606.ENSP00000342351,0.409,0.0,0.0,0.0,0.0,0.292,0.0,0.2
BCL2,KCNA3,9606.ENSP00000381185,9606.ENSP00000358784,0.409,0.0,0.0,0.0,0.087,0.0,0.0,0.38
CACNA1B,KCNA3,9606.ENSP00000360423,9606.ENSP00000358784,0.409,0.0,0.0,0.0,0.055,0.094,0.0,0.365
ACTR2,AKT1,9606.ENSP00000367220,9606.ENSP00000451828,0.409,0.0,0.0,0.0,0.08,0.07,0.0,0.365
ACTB,PTGER4,9606.ENSP00000494750,9606.ENSP00000302846,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.409
NFKBIA,SMAD7,9606.ENSP00000216797,9606.ENSP00000262158,0.409,0.0,0.0,0.0,0.088,0.046,0.0,0.374
NPPA,SLC2A4,9606.ENSP00000365663,9606.ENSP00000320935,0.409,0.0,0.0,0.0,0.049,0.0,0.0,0.404
FABP1,NR1I2,9606.ENSP00000295834,9606.ENSP00000336528,0.409,0.0,0.0,0.0,0.24,0.05,0.0,0.246
GUSB,IFNG,9606.ENSP00000302728,9606.ENSP00000229135,0.409,0.0,0.0,0.0,0.086,0.0,0.0,0.38
IFNG,SLPI,9606.ENSP00000229135,9606.ENSP00000342082,0.409,0.0,0.0,0.0,0.068,0.0,0.0,0.392
EDN1,PTGER4,9606.ENSP00000368683,9606.ENSP00000302846,0.409,0.0,0.0,0.0,0.124,0.128,0.0,0.289
PRKAB1,SLC2A4,9606.ENSP00000441369,9606.ENSP00000320935,0.409,0.0,0.0,0.0,0.06,0.051,0.0,0.391
PDE5A,PTGIS,9606.ENSP00000347046,9606.ENSP00000244043,0.409,0.0,0.0,0.0,0.068,0.063,0.0,0.377
ELOVL2,ELOVL6,9606.ENSP00000346693,9606.ENSP00000378105,0.409,0.0,0.0,0.0,0.069,0.0,0.0,0.391
GABRG1,HTR1A,9606.ENSP00000295452,9606.ENSP00000316244,0.409,0.0,0.0,0.0,0.229,0.0,0.0,0.265
ATP1A2,SCN4B,9606.ENSP00000354490,9606.ENSP00000322460,0.409,0.0,0.0,0.0,0.222,0.0,0.0,0.271
ATP2A1,CACNA1C,9606.ENSP00000349595,9606.ENSP00000266376,0.409,0.0,0.0,0.0,0.062,0.091,0.0,0.363
GABRA2,SCN8A,9606.ENSP00000427603,9606.ENSP00000346534,0.409,0.0,0.0,0.0,0.115,0.0,0.0,0.36
HMGCR,PON1,9606.ENSP00000287936,9606.ENSP00000222381,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.409
CYP21A2,HSD17B2,9606.ENSP00000496625,9606.ENSP00000199936,0.409,0.0,0.0,0.0,0.062,0.045,0.0,0.393
SRC,TFRC,9606.ENSP00000362680,9606.ENSP00000376197,0.409,0.0,0.001,0.0,0.0,0.046,0.0,0.406
CYP1A2,HMOX1,9606.ENSP00000342007,9606.ENSP00000216117,0.409,0.0,0.0,0.0,0.055,0.0,0.0,0.4
ADRB2,NPPA,9606.ENSP00000305372,9606.ENSP00000365663,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.409
BMP2,MYC,9606.ENSP00000368104,9606.ENSP00000478887,0.409,0.0,0.0,0.0,0.048,0.048,0.0,0.4
ATOX1,RPL17,9606.ENSP00000430598,9606.ENSP00000463842,0.409,0.0,0.0,0.0,0.055,0.401,0.0,0.0
ACTB,UCP3,9606.ENSP00000494750,9606.ENSP00000323740,0.409,0.0,0.0,0.0,0.045,0.0,0.0,0.407
LTA4H,PTGES2,9606.ENSP00000228740,9606.ENSP00000345341,0.409,0.0,0.0,0.0,0.044,0.0,0.0,0.407
LGALS1,NFKB1,9606.ENSP00000215909,9606.ENSP00000226574,0.409,0.0,0.0,0.0,0.063,0.292,0.0,0.181
ABCG2,FN1,9606.ENSP00000498246,9606.ENSP00000346839,0.409,0.0,0.0,0.0,0.042,0.0,0.0,0.409
LCN2,TNFAIP6,9606.ENSP00000362108,9606.ENSP00000243347,0.409,0.0,0.0,0.263,0.08,0.0,0.0,0.198
MYC,NQO1,9606.ENSP00000478887,9606.ENSP00000319788,0.409,0.0,0.0,0.0,0.062,0.0,0.0,0.396
CDK1,TXN,9606.ENSP00000378699,9606.ENSP00000363641,0.409,0.0,0.0,0.0,0.163,0.142,0.0,0.242
NEDD4L,PIK3CA,9606.ENSP00000383199,9606.ENSP00000263967,0.409,0.0,0.0,0.0,0.087,0.292,0.0,0.159
ACTB,RRM1,9606.ENSP00000494750,9606.ENSP00000300738,0.408,0.0,0.0,0.0,0.077,0.071,0.0,0.365
CS,PPARG,9606.ENSP00000342056,9606.ENSP00000287820,0.408,0.0,0.0,0.0,0.0,0.047,0.0,0.405
CDT1,PARP1,9606.ENSP00000301019,9606.ENSP00000355759,0.408,0.0,0.0,0.0,0.17,0.0,0.0,0.316
ABCG2,PPARG,9606.ENSP00000498246,9606.ENSP00000287820,0.408,0.0,0.0,0.0,0.094,0.053,0.0,0.365
ALDH1A1,MMP9,9606.ENSP00000297785,9606.ENSP00000361405,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
GJA1,NANOG,9606.ENSP00000282561,9606.ENSP00000229307,0.408,0.0,0.0,0.0,0.042,0.0,0.0,0.407
KLK1,PPIF,9606.ENSP00000301420,9606.ENSP00000225174,0.408,0.0,0.0,0.0,0.0,0.071,0.0,0.389
HDAC1,HSPA1B,9606.ENSP00000362649,9606.ENSP00000364801,0.408,0.0,0.0,0.0,0.047,0.239,0.0,0.249
BCL2,PTGER4,9606.ENSP00000381185,9606.ENSP00000302846,0.408,0.0,0.0,0.0,0.13,0.0,0.0,0.348
CRH,NR4A1,9606.ENSP00000276571,9606.ENSP00000440864,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
ACAA2,SIRT3,9606.ENSP00000285093,9606.ENSP00000372191,0.408,0.0,0.0,0.0,0.1,0.0,0.0,0.369
IL1RN,NOS2,9606.ENSP00000259206,9606.ENSP00000327251,0.408,0.0,0.0,0.0,0.083,0.0,0.0,0.381
NOTCH1,TRAF6,9606.ENSP00000498587,9606.ENSP00000433623,0.408,0.0,0.0,0.0,0.112,0.045,0.0,0.358
GPR18,PPARG,9606.ENSP00000343428,9606.ENSP00000287820,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
PTGR1,TXN,9606.ENSP00000385763,9606.ENSP00000363641,0.408,0.0,0.0,0.0,0.189,0.0,0.0,0.299
NTRK2,TACR3,9606.ENSP00000277120,9606.ENSP00000303325,0.408,0.0,0.0,0.0,0.062,0.0,0.0,0.395
PPARG,SHBG,9606.ENSP00000287820,9606.ENSP00000369816,0.408,0.0,0.0,0.0,0.058,0.0,0.0,0.398
PARP1,STAT5B,9606.ENSP00000355759,9606.ENSP00000293328,0.408,0.0,0.0,0.0,0.049,0.0,0.0,0.403
KCNMA1,TRPV1,9606.ENSP00000286628,9606.ENSP00000459962,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CTSK,PPP3CA,9606.ENSP00000271651,9606.ENSP00000378323,0.408,0.0,0.0,0.0,0.042,0.0,0.0,0.408
AXL,CD36,9606.ENSP00000301178,9606.ENSP00000415743,0.408,0.0,0.0,0.0,0.042,0.0,0.0,0.407
CALML5,TLR4,9606.ENSP00000369689,9606.ENSP00000363089,0.408,0.0,0.0,0.0,0.0,0.104,0.0,0.366
NAAA,SREBF1,9606.ENSP00000286733,9606.ENSP00000348069,0.408,0.0,0.0,0.0,0.0,0.071,0.0,0.389
ADK,AMY1A,9606.ENSP00000443965,9606.ENSP00000359100,0.408,0.057,0.0,0.0,0.0,0.0,0.248,0.232
NOD2,PRKCA,9606.ENSP00000300589,9606.ENSP00000408695,0.408,0.0,0.0,0.0,0.068,0.0,0.0,0.391
CFTR,EGFR,9606.ENSP00000003084,9606.ENSP00000275493,0.408,0.0,0.0,0.0,0.057,0.057,0.0,0.388
BAX,MAP1LC3B,9606.ENSP00000293288,9606.ENSP00000498476,0.408,0.0,0.0,0.0,0.065,0.0,0.0,0.392
CYP2D6,FUS,9606.ENSP00000496150,9606.ENSP00000254108,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CA2,HPRT1,9606.ENSP00000285379,9606.ENSP00000298556,0.408,0.0,0.0,0.0,0.049,0.0,0.0,0.404
FUS,METTL3,9606.ENSP00000254108,9606.ENSP00000298717,0.408,0.0,0.0,0.0,0.055,0.292,0.0,0.187
AASS,GLUD1,9606.ENSP00000403768,9606.ENSP00000277865,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CDKN2A,STAT5B,9606.ENSP00000418915,9606.ENSP00000293328,0.408,0.0,0.0,0.0,0.042,0.045,0.0,0.405
AVPR1A,FOS,9606.ENSP00000299178,9606.ENSP00000306245,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
FOXM1,SHH,9606.ENSP00000342307,9606.ENSP00000297261,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
ATF6,TXN,9606.ENSP00000356919,9606.ENSP00000363641,0.408,0.0,0.0,0.0,0.056,0.0,0.0,0.398
CALM3,MB,9606.ENSP00000291295,9606.ENSP00000352835,0.408,0.0,0.0,0.0,0.052,0.0,0.0,0.401
ATG12,DNM1L,9606.ENSP00000425107,9606.ENSP00000449089,0.408,0.0,0.0,0.0,0.068,0.0,0.0,0.391
CAMP,CXCL2,9606.ENSP00000296435,9606.ENSP00000427279,0.408,0.0,0.0,0.0,0.066,0.0,0.0,0.393
CASP9,GSK3A,9606.ENSP00000330237,9606.ENSP00000222330,0.408,0.0,0.0,0.0,0.095,0.067,0.0,0.355
ACTR1A,INS,9606.ENSP00000358921,9606.ENSP00000380432,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
RYR2,SCN2A,9606.ENSP00000355533,9606.ENSP00000490107,0.408,0.0,0.0,0.0,0.172,0.085,0.0,0.282
AXIN2,RUNX1T1,9606.ENSP00000302625,9606.ENSP00000402257,0.408,0.0,0.0,0.0,0.056,0.045,0.0,0.397
ARF3,CACNA1C,9606.ENSP00000256682,9606.ENSP00000266376,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
ALB,HSPA1B,9606.ENSP00000295897,9606.ENSP00000364801,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
FBP1,GNMT,9606.ENSP00000408025,9606.ENSP00000361894,0.408,0.0,0.0,0.0,0.109,0.0,0.0,0.362
CAMK4,NFATC1,9606.ENSP00000282356,9606.ENSP00000389377,0.408,0.0,0.0,0.0,0.043,0.0,0.0,0.407
AGT,CYP3A5,9606.ENSP00000355627,9606.ENSP00000222982,0.408,0.0,0.0,0.0,0.063,0.0,0.0,0.393
CCNA2,MAPK1,9606.ENSP00000481380,9606.ENSP00000215832,0.408,0.0,0.001,0.0,0.063,0.0,0.0,0.393
ACTC1,AURKB,9606.ENSP00000290378,9606.ENSP00000313950,0.408,0.0,0.0,0.0,0.054,0.326,0.0,0.145
APCS,ITIH1,9606.ENSP00000255040,9606.ENSP00000273283,0.408,0.0,0.0,0.0,0.227,0.0,0.0,0.265
ADORA1,EGFR,9606.ENSP00000356205,9606.ENSP00000275493,0.408,0.0,0.0,0.0,0.082,0.305,0.0,0.147
ADRA2A,YWHAZ,9606.ENSP00000280155,9606.ENSP00000379287,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.409
FKBP1A,JUN,9606.ENSP00000383003,9606.ENSP00000360266,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
APOB,MYC,9606.ENSP00000233242,9606.ENSP00000478887,0.408,0.0,0.0,0.0,0.102,0.161,0.0,0.278
ATG5,ITPR3,9606.ENSP00000358072,9606.ENSP00000363435,0.408,0.0,0.0,0.0,0.042,0.0,0.0,0.407
JAK2,MPO,9606.ENSP00000371067,9606.ENSP00000225275,0.408,0.0,0.0,0.0,0.054,0.0,0.0,0.4
IL1RN,MPO,9606.ENSP00000259206,9606.ENSP00000225275,0.408,0.0,0.0,0.0,0.096,0.0,0.0,0.372
ACE,CD36,9606.ENSP00000290866,9606.ENSP00000415743,0.408,0.0,0.0,0.0,0.106,0.0,0.0,0.366
MAPK1,MMP2,9606.ENSP00000215832,9606.ENSP00000219070,0.408,0.0,0.0,0.0,0.047,0.0,0.0,0.404
IL4,NOTCH1,9606.ENSP00000231449,9606.ENSP00000498587,0.408,0.0,0.0,0.0,0.0,0.045,0.0,0.406
CAV1,KRAS,9606.ENSP00000339191,9606.ENSP00000256078,0.408,0.0,0.0,0.0,0.0,0.084,0.0,0.38
FTH1,MAP1LC3B,9606.ENSP00000273550,9606.ENSP00000498476,0.408,0.0,0.0,0.0,0.137,0.082,0.0,0.313
CCNA2,HSP90AB1,9606.ENSP00000481380,9606.ENSP00000360609,0.408,0.0,0.0,0.0,0.067,0.0,0.0,0.391
CASP1,HSP90AB1,9606.ENSP00000433138,9606.ENSP00000360609,0.408,0.0,0.0,0.0,0.042,0.057,0.0,0.398
ATM,MTOR,9606.ENSP00000278616,9606.ENSP00000354558,0.408,0.0,0.0,0.0,0.135,0.0,0.0,0.343
JUN,LY96,9606.ENSP00000360266,9606.ENSP00000284818,0.408,0.0,0.0,0.0,0.044,0.0,0.0,0.406
SHH,TFRC,9606.ENSP00000297261,9606.ENSP00000376197,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.409
AGT,NCOA6,9606.ENSP00000355627,9606.ENSP00000363929,0.408,0.0,0.0,0.0,0.0,0.0,0.4,0.054
F2RL1,TOMM70,9606.ENSP00000296677,9606.ENSP00000284320,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
BIRC2,CTNNB1,9606.ENSP00000477613,9606.ENSP00000495360,0.408,0.0,0.0,0.0,0.107,0.0,0.0,0.365
MAPK14,NGF,9606.ENSP00000229795,9606.ENSP00000358525,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
MAPK14,SMO,9606.ENSP00000229795,9606.ENSP00000249373,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.409
BIRC5,GCLC,9606.ENSP00000301633,9606.ENSP00000497574,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.409
APOE,RHOA,9606.ENSP00000252486,9606.ENSP00000400175,0.408,0.0,0.0,0.0,0.05,0.046,0.0,0.398
PPIF,TNF,9606.ENSP00000225174,9606.ENSP00000398698,0.408,0.0,0.0,0.0,0.094,0.0,0.0,0.373
ACTB,CRYZ,9606.ENSP00000494750,9606.ENSP00000399805,0.408,0.0,0.0,0.0,0.044,0.0,0.0,0.406
KIT,VIM,9606.ENSP00000288135,9606.ENSP00000446007,0.408,0.0,0.0,0.0,0.077,0.045,0.0,0.383
ACLY,CTNNB1,9606.ENSP00000466259,9606.ENSP00000495360,0.408,0.0,0.0,0.0,0.052,0.161,0.0,0.315
ITGA5,KIT,9606.ENSP00000293379,9606.ENSP00000288135,0.408,0.0,0.0,0.0,0.103,0.0,0.0,0.368
CYP7A1,HSD11B1,9606.ENSP00000301645,9606.ENSP00000355995,0.408,0.0,0.0,0.0,0.097,0.0,0.155,0.286
JAK2,PRKCI,9606.ENSP00000371067,9606.ENSP00000295797,0.408,0.0,0.0,0.0,0.0,0.072,0.0,0.389
CHUK,IL4,9606.ENSP00000359424,9606.ENSP00000231449,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
APOE,TEK,9606.ENSP00000252486,9606.ENSP00000369375,0.408,0.0,0.0,0.0,0.07,0.0,0.0,0.39
APOE,VIM,9606.ENSP00000252486,9606.ENSP00000446007,0.408,0.0,0.0,0.0,0.095,0.0,0.0,0.373
CYP51A1,KCNH6,9606.ENSP00000003100,9606.ENSP00000463533,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
ACLY,ACSL4,9606.ENSP00000466259,9606.ENSP00000339787,0.408,0.0,0.0,0.0,0.048,0.0,0.0,0.404
CALCR,PPP3CA,9606.ENSP00000352561,9606.ENSP00000378323,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.409
NTRK1,PGR,9606.ENSP00000431418,9606.ENSP00000325120,0.408,0.0,0.0,0.0,0.067,0.071,0.0,0.372
SIRT1,SLC2A2,9606.ENSP00000212015,9606.ENSP00000323568,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.399
CYBB,PRKCB,9606.ENSP00000367851,9606.ENSP00000496129,0.408,0.0,0.0,0.0,0.201,0.0,0.0,0.29
CYCS,LMNB1,9606.ENSP00000307786,9606.ENSP00000261366,0.408,0.0,0.0,0.0,0.044,0.0,0.0,0.406
ACTG1,PRDX1,9606.ENSP00000458162,9606.ENSP00000262746,0.408,0.0,0.0,0.0,0.127,0.058,0.0,0.337
ABCC2,SULT1A1,9606.ENSP00000497274,9606.ENSP00000378972,0.408,0.0,0.0,0.0,0.086,0.0,0.0,0.378
NSFL1C,TUBA1B,9606.ENSP00000418529,9606.ENSP00000336799,0.408,0.0,0.0,0.0,0.054,0.0,0.4,0.0
KDR,PRKCA,9606.ENSP00000263923,9606.ENSP00000408695,0.408,0.0,0.0,0.0,0.056,0.0,0.0,0.399
ADRB2,CD14,9606.ENSP00000305372,9606.ENSP00000385519,0.408,0.0,0.0,0.0,0.072,0.0,0.0,0.389
AKT1,HDAC5,9606.ENSP00000451828,9606.ENSP00000225983,0.408,0.0,0.0,0.0,0.06,0.068,0.0,0.378
BIRC2,CDK1,9606.ENSP00000477613,9606.ENSP00000378699,0.408,0.0,0.0,0.0,0.214,0.0,0.0,0.277
GSK3B,NPPA,9606.ENSP00000324806,9606.ENSP00000365663,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
PARP1,SREBF2,9606.ENSP00000355759,9606.ENSP00000354476,0.408,0.0,0.0,0.0,0.049,0.129,0.0,0.342
EREG,IL1B,9606.ENSP00000244869,9606.ENSP00000263341,0.408,0.0,0.0,0.0,0.1,0.0,0.0,0.37
INS,SMAD7,9606.ENSP00000380432,9606.ENSP00000262158,0.408,0.0,0.0,0.0,0.076,0.0,0.0,0.386
CEBPB,FABP7,9606.ENSP00000305422,9606.ENSP00000348931,0.408,0.0,0.0,0.0,0.105,0.0,0.0,0.365
ACSS2,ALDH1A2,9606.ENSP00000253382,9606.ENSP00000249750,0.408,0.041,0.0,0.0,0.207,0.06,0.185,0.141
ARRB2,POMC,9606.ENSP00000403701,9606.ENSP00000384092,0.408,0.0,0.0,0.0,0.044,0.0,0.0,0.406
CRYZ,SDHA,9606.ENSP00000399805,9606.ENSP00000264932,0.408,0.0,0.0,0.0,0.112,0.0,0.0,0.361
AGTR2,TGFB1,9606.ENSP00000360973,9606.ENSP00000221930,0.408,0.0,0.0,0.0,0.0,0.069,0.0,0.39
CDK2,DDB1,9606.ENSP00000266970,9606.ENSP00000301764,0.408,0.0,0.014,0.0,0.062,0.0,0.0,0.394
NTRK2,PPARGC1A,9606.ENSP00000277120,9606.ENSP00000264867,0.408,0.0,0.0,0.0,0.084,0.049,0.0,0.375
FOSL1,SRC,9606.ENSP00000310170,9606.ENSP00000362680,0.408,0.0,0.0,0.0,0.06,0.096,0.0,0.359
CRMP1,VIM,9606.ENSP00000321606,9606.ENSP00000446007,0.408,0.0,0.0,0.0,0.06,0.31,0.0,0.161
GABRA5,GRIK2,9606.ENSP00000382953,9606.ENSP00000397026,0.408,0.0,0.0,0.0,0.115,0.0,0.0,0.358
PRL,TGFB1,9606.ENSP00000302150,9606.ENSP00000221930,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
GSK3B,PORCN,9606.ENSP00000324806,9606.ENSP00000322304,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CSF1,MMP1,9606.ENSP00000327513,9606.ENSP00000322788,0.408,0.0,0.0,0.0,0.117,0.0,0.0,0.357
MAPT,SYK,9606.ENSP00000340820,9606.ENSP00000364898,0.408,0.0,0.0,0.0,0.0,0.299,0.0,0.189
CYP17A1,PRKACA,9606.ENSP00000358903,9606.ENSP00000309591,0.408,0.0,0.0,0.0,0.086,0.046,0.0,0.376
BCL2L1,PRKACA,9606.ENSP00000365230,9606.ENSP00000309591,0.408,0.0,0.0,0.0,0.062,0.0,0.0,0.395
CDK1,SNAI1,9606.ENSP00000378699,9606.ENSP00000244050,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
IGF1,ZEB1,9606.ENSP00000376637,9606.ENSP00000354487,0.408,0.0,0.0,0.0,0.057,0.0,0.0,0.398
CYB5A,ISYNA1,9606.ENSP00000341625,9606.ENSP00000337746,0.408,0.0,0.0,0.0,0.047,0.233,0.0,0.255
ACTB,NR1I2,9606.ENSP00000494750,9606.ENSP00000336528,0.408,0.0,0.0,0.0,0.0,0.047,0.0,0.405
CYCS,MAPT,9606.ENSP00000307786,9606.ENSP00000340820,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
PARK7,UQCRC1,9606.ENSP00000340278,9606.ENSP00000203407,0.408,0.091,0.0,0.0,0.199,0.0,0.0,0.253
AXIN1,BMP2,9606.ENSP00000262320,9606.ENSP00000368104,0.408,0.0,0.0,0.0,0.0,0.046,0.0,0.405
IL6,NR1H3,9606.ENSP00000385675,9606.ENSP00000477707,0.408,0.0,0.0,0.0,0.054,0.0,0.0,0.4
CALR,KCNH2,9606.ENSP00000320866,9606.ENSP00000262186,0.408,0.0,0.0,0.0,0.045,0.292,0.0,0.195
ITPR3,TRPV2,9606.ENSP00000363435,9606.ENSP00000342222,0.408,0.0,0.0,0.0,0.056,0.0,0.0,0.399
FASLG,IRF1,9606.ENSP00000356694,9606.ENSP00000245414,0.408,0.0,0.0,0.0,0.068,0.068,0.0,0.373
ACTG2,KRT18,9606.ENSP00000386857,9606.ENSP00000373489,0.408,0.0,0.0,0.0,0.049,0.071,0.0,0.384
ARF4,HSPA5,9606.ENSP00000306010,9606.ENSP00000324173,0.408,0.0,0.0,0.0,0.211,0.053,0.0,0.27
CPT1A,NCOA6,9606.ENSP00000265641,9606.ENSP00000363929,0.408,0.0,0.0,0.0,0.0,0.0,0.4,0.054
CD274,TEK,9606.ENSP00000370989,9606.ENSP00000369375,0.408,0.0,0.0,0.0,0.048,0.0,0.0,0.404
PPARA,SMAD3,9606.ENSP00000385523,9606.ENSP00000332973,0.408,0.0,0.0,0.0,0.061,0.045,0.0,0.392
ARRB2,GRM5,9606.ENSP00000403701,9606.ENSP00000306138,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
CHRNA4,GRM5,9606.ENSP00000359285,9606.ENSP00000306138,0.408,0.0,0.0,0.0,0.192,0.0,0.0,0.296
ABCC8,KCNJ14,9606.ENSP00000494321,9606.ENSP00000375756,0.408,0.0,0.003,0.0,0.052,0.243,0.0,0.241
PRKACA,TYR,9606.ENSP00000309591,9606.ENSP00000263321,0.408,0.0,0.0,0.0,0.061,0.069,0.0,0.378
EDN1,TYR,9606.ENSP00000368683,9606.ENSP00000263321,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.399
IDO1,WARS2,9606.ENSP00000430950,9606.ENSP00000235521,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
IL6,TFR2,9606.ENSP00000385675,9606.ENSP00000420525,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CALR,CCL2,9606.ENSP00000320866,9606.ENSP00000225831,0.408,0.0,0.0,0.0,0.101,0.0,0.0,0.369
CYP1A1,SQLE,9606.ENSP00000378488,9606.ENSP00000265896,0.408,0.0,0.0,0.0,0.131,0.113,0.111,0.238
ABCC5,FEN1,9606.ENSP00000333926,9606.ENSP00000305480,0.408,0.042,0.0,0.0,0.062,0.0,0.0,0.394
CCNA2,PGR,9606.ENSP00000481380,9606.ENSP00000325120,0.408,0.0,0.0,0.0,0.049,0.0,0.0,0.403
HDAC8,IMPDH1,9606.ENSP00000362674,9606.ENSP00000345096,0.408,0.0,0.0,0.0,0.054,0.0,0.0,0.399
LEF1,NFKB2,9606.ENSP00000265165,9606.ENSP00000358983,0.408,0.0,0.0,0.0,0.101,0.0,0.0,0.369
SLC1A6,SLC5A1,9606.ENSP00000221742,9606.ENSP00000266088,0.408,0.0,0.0,0.0,0.188,0.0,0.0,0.301
IL2,IRAK1,9606.ENSP00000226730,9606.ENSP00000358997,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
FGF2,SYP,9606.ENSP00000264498,9606.ENSP00000263233,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
GSTP1,PKD1,9606.ENSP00000381607,9606.ENSP00000262304,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.408
CHRNA4,GRIN2D,9606.ENSP00000359285,9606.ENSP00000263269,0.408,0.0,0.0,0.0,0.082,0.0,0.0,0.381
ELOVL6,NR1H3,9606.ENSP00000378105,9606.ENSP00000477707,0.408,0.0,0.0,0.0,0.042,0.0,0.0,0.407
PRKCG,RYR2,9606.ENSP00000263431,9606.ENSP00000355533,0.408,0.0,0.0,0.0,0.12,0.0,0.0,0.355
CALML5,SYK,9606.ENSP00000369689,9606.ENSP00000364898,0.408,0.0,0.0,0.0,0.043,0.099,0.0,0.369
GCAT,GOT2,9606.ENSP00000371110,9606.ENSP00000245206,0.408,0.0,0.0,0.0,0.104,0.053,0.0,0.359
DNMT1,NOTCH1,9606.ENSP00000352516,9606.ENSP00000498587,0.408,0.0,0.0,0.0,0.058,0.0,0.0,0.398
CXCL8,PTK2,9606.ENSP00000306512,9606.ENSP00000341189,0.408,0.0,0.0,0.0,0.055,0.0,0.0,0.4
HPRT1,NFKBIA,9606.ENSP00000298556,9606.ENSP00000216797,0.408,0.0,0.0,0.0,0.042,0.113,0.0,0.36
